6840997
6692243
6640889
6586059
6537047
6471315
6352463
6213772
6088691
5944252
5782991
5625222
5455339
5287016
5127146
4958614
4793374
4630569
4464648
4295221
4104459
3913456
3764670
3646939
3531328
3403929
3278032
3165380
3058420
2960879
2873088
2779547
2685388
2610597
2551375
2496774
2445945
2381829
2304432
2232635
2163536
2094179
2011766
1919156
1830910
1740850
1647365
1561830
1486151
1412759
1344058
1282760
1224098
1168237
1115445
1065650
1018009
972135
926732
881503
837943
795754
754623
712983
670903
629229
588551
548526
509707
471630
429333
391015
365520
341765
312531
280886
249173
218565
189847
163394
139285
117504
97673
79672
63840
50426
39222
29920
22343
16291
11574
8001
5379
3520
2242
1391
841
495
284
158
170
